time,mouse_x,mouse_y
1712568492.206,1258,695
1712568493.226,1258,695
1712568494.228,1258,695
1712568495.244,1258,695
1712568496.246,1258,695
1712568497.263,1258,695
1712568498.265,1258,695
1712568499.283,1135,791
1712568500.298,1105,777
1712568501.303,1300,775
1712568502.315,1300,774
1712568503.323,1300,774
1712568504.335,1216,685
1712568505.339,1225,685
1712568506.342,1228,693
1712568507.344,1228,692
1712568508.348,1129,780
1712568509.350,1131,776
1712568510.352,1323,780
1712568511.369,1327,773
1712568512.372,1376,732
1712568513.387,1376,732
1712568514.389,1376,732
1712568515.391,1162,975
1712568516.393,1311,876
1712568517.405,1307,558
1712568518.407,1360,723
1712568519.409,1360,724
1712568520.411,1360,724
1712568521.413,1360,724
1712568522.421,1360,724
1712568523.440,1360,724
1712568524.442,1360,724
1712568525.458,1360,724
1712568526.475,1360,724
1712568527.477,1360,724
1712568528.479,1360,724
1712568529.503,1360,724
1712568530.519,1360,724
1712568531.533,1360,724
1712568532.535,1360,724
1712568533.544,1360,724
1712568534.557,1360,724
1712568535.571,1360,724
1712568536.573,1360,724
1712568537.575,1360,724
1712568538.583,1360,724
1712568539.594,1360,724
1712568540.596,1360,724
1712568541.599,1360,724
1712568542.601,1360,724
1712568543.603,1360,724
1712568544.604,1360,724
1712568545.606,1360,724
1712568546.614,1360,724
1712568547.616,1360,724
1712568548.628,1360,724
1712568549.630,1360,724
1712568550.632,1360,724
1712568551.633,1360,724
1712568552.636,1360,724
1712568553.638,1360,724
1712568554.658,1360,724
1712568555.670,1360,724
1712568556.674,1360,724
1712568557.679,1360,724
1712568558.696,1360,724
1712568559.709,1360,724
1712568560.720,1360,724
1712568561.738,1360,724
1712568562.740,1360,724
1712568563.764,1360,724
1712568564.767,1360,724
1712568565.776,1360,724
1712568566.779,1360,724
1712568567.798,1360,724
1712568568.811,1360,724
1712568569.812,1360,724
1712568570.815,1360,724
1712568571.817,1360,724
1712568572.825,1360,724
1712568573.826,1360,724
1712568574.844,1360,724
1712568575.850,1360,724
1712568576.862,1360,724
1712568577.882,1360,724
1712568578.884,1360,724
1712568579.899,1360,724
1712568580.903,1360,724
1712568581.917,1360,724
1712568582.932,1360,724
1712568583.934,1360,724
1712568584.935,1360,724
1712568585.944,1360,724
1712568586.962,1360,724
1712568587.969,1360,724
1712568588.978,1360,724
1712568589.980,1360,724
1712568590.982,1360,724
1712568591.984,1360,724
1712568592.986,1360,724
1712568594.005,1360,724
1712568595.026,1360,724
1712568596.027,1360,724
1712568597.044,1360,724
1712568598.046,1360,724
1712568599.062,1360,724
1712568600.064,1360,724
1712568601.067,1360,724
1712568602.084,1360,724
1712568603.104,1360,724
1712568604.113,1360,724
1712568605.118,1360,724
1712568606.121,1360,724
1712568607.123,1360,724
1712568608.124,1360,724
1712568609.128,1360,724
1712568610.130,1360,724
1712568611.132,1360,724
1712568612.136,1360,724
1712568613.138,1360,724
1712568614.156,1360,724
1712568615.158,1360,724
1712568616.168,1360,724
1712568617.170,1360,724
1712568618.171,1360,724
1712568619.182,1360,724
1712568620.195,1360,724
1712568621.203,1360,724
1712568622.205,1360,724
1712568623.207,1360,724
1712568624.228,1360,724
1712568625.230,1360,724
1712568626.240,1360,724
1712568627.242,1360,724
1712568628.265,1360,724
1712568629.277,1360,724
1712568630.283,1360,724
1712568631.292,1360,724
1712568632.296,1360,724
1712568633.298,1360,724
1712568634.300,1360,724
1712568635.305,1360,724
1712568636.306,1360,724
1712568637.308,1360,724
1712568638.312,1360,724
1712568639.314,1360,724
1712568640.319,1360,724
1712568641.321,1360,724
1712568642.323,1360,724
1712568643.333,1360,724
1712568644.336,1360,724
1712568645.338,1360,724
1712568646.354,1360,724
1712568647.355,1360,724
1712568648.357,1360,724
1712568649.360,1360,724
1712568650.362,1360,724
1712568651.368,1360,724
1712568652.386,1360,724
1712568653.397,1360,724
1712568654.405,1360,724
1712568655.407,1360,724
1712568656.422,1360,724
1712568657.424,1360,724
1712568658.426,1360,724
1712568659.431,1360,724
1712568660.449,1360,724
1712568661.453,1360,724
1712568662.472,1360,724
1712568663.483,1360,724
1712568664.487,1360,724
1712568665.501,1360,724
1712568666.509,1360,724
1712568667.521,1360,724
1712568668.523,1360,724
1712568669.525,1360,724
1712568670.527,1360,724
1712568671.533,1360,724
1712568672.535,1360,724
1712568673.558,1210,483
1712568674.566,1358,617
1712568675.568,1371,620
1712568676.570,1376,618
1712568677.576,1908,144
1712568678.577,1846,692
1712568679.582,1844,816
1712568680.584,1847,851
1712568681.603,1865,976
1712568682.619,1864,985
1712568683.629,1863,1066
1712568684.638,1859,1102
1712568685.648,1861,1128
1712568686.659,1901,772
1712568687.661,1898,899
1712568688.681,1899,873
1712568689.694,1899,873
1712568690.697,1899,873
1712568691.715,1899,873
1712568692.719,1899,863
1712568693.721,1899,863
1712568694.737,1706,813
1712568695.739,1114,553
1712568696.756,1127,548
1712568697.783,1127,548
1712568698.788,1127,548
1712568699.790,1127,548
1712568700.797,1127,548
1712568701.816,1127,548
1712568702.818,1127,548
1712568703.820,1127,548
1712568704.840,1127,548
1712568705.853,1127,548
1712568706.856,1124,548
1712568707.857,1123,545
1712568708.877,1123,545
1712568709.895,1123,545
1712568710.898,1123,545
1712568711.916,1123,545
1712568712.930,1123,545
1712568713.932,1123,545
1712568714.937,1123,545
1712568715.952,1123,545
1712568716.957,1123,545
1712568717.975,1123,545
1712568718.990,1123,545
1712568719.996,1123,545
1712568721.014,1123,545
1712568722.016,1123,545
1712568723.018,1123,545
1712568724.036,1123,545
1712568725.051,1123,545
1712568726.058,1123,545
1712568727.073,1123,545
1712568728.076,1123,545
1712568729.078,1797,561
1712568730.096,1911,928
1712568731.114,1902,901
1712568732.136,1896,915
1712568733.137,1896,915
1712568734.139,1896,915
1712568735.141,1896,915
1712568736.157,1896,923
1712568737.173,1904,954
1712568738.176,1904,955
1712568739.178,1905,967
1712568740.180,1905,967
1712568741.182,1919,137
1712568742.194,1452,693
1712568743.202,1452,693
1712568744.206,1452,693
1712568745.221,1452,693
1712568746.225,1452,693
1712568747.239,1485,406
1712568748.258,1485,406
1712568749.275,1485,406
1712568750.277,1485,406
1712568751.295,1485,406
1712568752.297,1485,406
1712568753.301,1485,406
1712568754.315,1485,406
1712568755.317,1485,406
1712568756.322,1485,406
1712568757.341,1485,406
1712568758.356,1485,406
1712568759.358,1485,406
1712568760.360,1485,406
1712568761.362,1485,406
1712568762.364,1485,406
1712568763.382,1485,406
1712568764.386,1485,406
1712568765.401,1485,406
1712568766.402,1485,406
1712568767.406,1485,406
1712568768.424,1485,406
1712568769.426,1485,406
1712568770.443,1485,406
1712568771.446,1485,406
1712568772.448,1485,406
1712568773.467,1485,406
1712568774.484,1485,406
1712568775.503,1485,406
1712568776.521,1485,406
1712568777.546,1485,406
1712568778.552,1485,406
1712568779.560,1485,406
1712568780.578,1485,406
1712568781.580,1919,355
1712568782.606,1772,320
1712568783.608,1772,320
1712568784.620,1772,320
1712568785.630,1772,320
1712568786.635,1618,398
1712568787.638,1618,398
1712568788.644,1618,398
1712568789.650,1618,398
1712568790.653,1618,398
1712568791.655,1618,398
1712568792.661,1618,398
1712568793.663,1618,398
1712568794.665,1618,398
1712568795.667,1618,398
1712568796.669,1618,398
1712568797.671,1618,398
1712568798.673,1618,398
1712568799.675,1618,398
1712568800.693,1618,398
1712568801.696,1618,398
1712568802.702,1618,398
1712568803.722,1618,398
1712568804.725,1618,398
1712568805.727,1618,398
1712568806.729,1618,398
1712568807.732,1618,398
1712568808.733,1618,398
1712568809.736,1618,398
1712568810.737,1618,398
1712568811.745,1618,398
1712568812.746,1618,398
1712568813.750,1618,398
1712568814.763,1618,398
1712568815.765,1618,398
1712568816.767,1618,398
1712568817.769,1618,398
1712568818.771,1618,398
1712568819.774,1618,398
1712568820.775,1618,398
1712568821.778,1618,398
1712568822.779,1618,398
1712568823.781,1618,398
1712568824.792,1618,398
1712568825.795,1618,398
1712568826.797,1618,398
1712568827.799,1618,398
1712568828.801,1618,398
1712568829.803,1618,398
1712568830.808,1618,398
1712568831.810,1618,398
1712568832.812,1618,398
1712568833.814,1618,398
1712568834.816,1618,398
1712568835.818,1618,398
1712568836.824,1618,398
1712568837.827,1618,398
1712568838.829,1618,398
1712568839.832,1618,398
1712568840.840,1618,398
1712568841.842,1618,398
1712568842.844,1618,398
1712568843.845,1618,398
1712568844.847,1618,398
1712568845.850,1618,398
1712568846.852,1618,398
1712568847.854,1618,398
1712568848.860,1618,398
1712568849.863,1618,398
1712568850.874,1618,398
1712568851.876,1618,398
1712568852.881,1618,398
1712568853.889,1618,398
1712568854.892,1618,398
1712568855.903,1618,398
1712568856.914,1618,398
1712568857.916,1618,398
1712568858.918,1618,398
1712568859.920,1618,398
1712568860.934,1618,398
1712568861.936,1618,398
1712568862.938,1618,398
1712568863.940,1618,398
1712568864.942,1618,398
1712568865.948,1618,398
1712568866.950,1618,398
1712568867.952,1618,398
1712568868.954,1618,398
1712568869.956,1618,398
1712568870.957,1618,398
1712568871.962,1618,398
1712568872.984,1618,398
1712568873.986,1618,398
1712568874.995,1618,398
1712568875.998,1618,398
1712568877.000,1618,398
1712568878.003,1618,398
1712568879.006,1618,398
1712568880.019,1618,398
1712568881.030,1618,398
1712568882.040,1618,398
1712568883.042,1618,398
1712568884.044,1618,398
1712568885.046,1618,398
1712568886.048,1618,398
1712568887.051,1618,398
1712568888.053,1618,398
1712568889.060,1618,398
1712568890.069,1618,398
1712568891.074,1618,398
1712568892.076,1618,398
1712568893.078,1618,398
1712568894.080,1618,398
1712568895.082,1618,398
1712568896.089,1618,398
1712568897.091,1618,398
1712568898.094,1618,398
1712568899.096,1618,398
1712568900.099,1618,398
1712568901.101,1618,398
1712568902.103,1618,398
1712568903.104,1618,398
1712568904.111,1618,398
1712568905.114,1618,398
1712568906.117,1618,398
1712568907.123,1618,398
1712568908.125,1618,398
1712568909.128,1618,398
1712568910.144,1618,398
1712568911.146,1618,398
1712568912.151,1618,398
1712568913.163,1618,398
1712568914.165,1618,398
1712568915.176,1618,398
1712568916.178,1618,398
1712568917.180,1618,398
1712568918.182,1618,398
1712568919.185,1618,398
1712568920.187,1618,398
1712568921.189,1618,398
1712568922.203,1618,398
1712568923.205,1618,398
1712568924.207,1618,398
1712568925.209,1618,398
1712568926.212,1618,398
1712568927.213,1618,398
1712568928.215,1618,398
1712568929.218,1618,398
1712568930.219,1618,398
1712568931.221,1618,398
1712568932.227,1618,398
1712568933.251,1618,398
1712568934.253,1618,398
1712568935.276,1618,398
1712568936.279,1618,398
1712568937.281,1618,398
1712568938.283,1618,398
1712568939.285,1618,398
1712568940.288,1618,398
1712568941.290,1618,398
1712568942.304,1618,398
1712568943.306,1618,398
1712568944.307,1618,398
1712568945.318,1618,398
1712568946.323,1618,398
1712568947.326,1618,398
1712568948.328,1618,398
1712568949.330,1618,398
1712568950.332,1618,398
1712568951.334,1618,398
1712568952.337,1618,398
1712568953.339,1618,398
1712568954.343,1618,398
1712568955.344,1618,398
1712568956.346,1618,398
1712568957.348,1618,398
1712568958.350,1618,398
1712568959.352,1618,398
1712568960.355,1618,398
1712568961.356,1618,398
1712568962.358,1618,398
1712568963.360,1618,398
1712568964.362,1618,398
1712568965.364,1618,398
1712568966.381,1618,398
1712568967.383,1618,398
1712568968.385,1618,398
1712568969.392,1618,398
1712568970.395,1618,398
1712568971.397,1618,398
1712568972.411,1618,398
1712568973.421,1618,398
1712568974.423,1618,398
1712568975.424,1618,398
1712568976.427,1618,398
1712568977.429,1618,398
1712568978.431,1618,398
1712568979.434,1618,398
1712568980.436,1618,398
1712568981.442,1618,398
1712568982.450,1618,398
1712568983.453,1618,398
1712568984.454,1618,398
1712568985.456,1618,398
1712568986.458,1618,398
1712568987.460,1618,398
1712568988.462,1618,398
1712568989.465,1618,398
1712568990.467,1618,398
1712568991.469,1618,398
1712568992.471,1618,398
1712568993.473,1618,398
1712568994.475,1618,398
1712568995.476,1618,398
1712568996.479,1618,398
1712568997.482,1618,398
1712568998.485,1618,398
1712568999.487,1618,398
1712569000.495,1618,398
1712569001.498,1618,398
1712569002.510,1618,398
1712569003.513,1618,398
1712569004.520,1618,398
1712569005.522,1618,398
1712569006.524,1618,398
1712569007.526,1618,398
1712569008.528,1618,398
1712569009.530,1618,398
1712569010.532,1618,398
1712569011.534,1618,398
1712569012.538,1618,398
1712569013.540,1618,398
1712569014.543,1618,398
1712569015.544,1618,398
1712569016.547,1618,398
1712569017.550,1618,398
1712569018.552,1618,398
1712569019.558,1618,398
1712569020.561,1618,398
1712569021.564,1618,398
1712569022.566,1618,398
1712569023.573,1618,398
1712569024.575,1618,398
1712569025.577,1618,398
1712569026.579,1618,398
1712569027.581,1618,398
1712569028.584,1618,398
1712569029.587,1618,398
1712569030.594,1618,398
1712569031.596,1618,398
1712569032.604,1618,398
1712569033.609,1618,398
1712569034.611,1618,398
1712569035.613,1618,398
1712569036.614,1618,398
1712569037.616,1618,398
1712569038.622,1618,398
1712569039.625,1618,398
1712569040.627,1618,398
1712569041.629,1618,398
1712569042.633,1618,398
1712569043.635,1618,398
1712569044.638,1618,398
1712569045.640,1618,398
1712569046.644,1618,398
1712569047.646,1618,398
1712569048.649,1618,398
1712569049.651,1618,398
1712569050.654,1618,398
1712569051.661,1618,398
1712569052.677,1618,398
1712569053.682,1618,398
1712569054.703,1618,398
1712569055.705,1618,398
1712569056.707,1618,398
1712569057.709,1618,398
1712569058.711,1618,398
1712569059.713,1618,398
1712569060.715,1618,398
1712569061.717,1618,398
1712569062.720,1618,398
1712569063.722,1618,398
1712569064.724,1618,398
1712569065.725,1618,398
1712569066.727,1618,398
1712569067.729,1618,398
1712569068.736,1618,398
1712569069.760,1618,398
1712569070.767,1618,398
1712569071.770,1618,398
1712569072.771,1618,398
1712569073.773,1618,398
1712569074.775,1618,398
1712569075.777,1618,398
1712569076.779,1618,398
1712569077.781,1618,398
1712569078.783,1618,398
1712569079.784,1618,398
1712569080.786,1618,398
1712569081.788,1618,398
1712569082.789,1618,398
1712569083.791,1618,398
1712569084.793,1618,398
1712569085.795,1618,398
1712569086.797,1618,398
1712569087.799,1618,398
1712569088.801,1618,398
1712569089.811,1618,398
1712569090.812,1618,398
1712569091.816,1618,398
1712569092.821,1618,398
1712569093.823,1618,398
1712569094.825,1618,398
1712569095.830,1618,398
1712569096.837,1618,398
1712569097.850,1618,398
1712569098.871,1618,398
1712569099.889,1618,398
1712569100.893,1618,398
1712569101.900,1618,398
1712569102.902,1618,398
1712569103.904,1618,398
1712569104.909,1618,398
1712569105.915,1618,398
1712569106.927,1618,398
1712569107.929,1618,398
1712569108.930,1618,398
1712569109.932,1618,398
1712569110.934,1618,398
1712569111.936,1618,398
1712569112.938,1618,398
1712569113.939,1618,398
1712569114.942,1618,398
1712569115.943,1618,398
1712569116.951,1618,398
1712569117.964,1618,398
1712569118.966,1618,398
1712569119.968,1618,398
1712569120.970,1618,398
1712569121.979,1618,398
1712569122.991,1618,398
1712569124.000,1618,398
1712569125.013,1618,398
1712569126.017,1618,398
1712569127.020,1618,398
1712569128.022,1618,398
1712569129.025,1618,398
1712569130.027,1618,398
1712569131.045,1618,398
1712569132.049,1618,398
1712569133.060,1618,398
1712569134.067,1618,398
1712569135.073,1618,398
1712569136.075,1618,398
